Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,34674584.0,142479520.0
Ct,6254249.5,20199302.0
Dk,2630410.0,9918445.0
Gt,19145528.0,72462430.0
Ho,31090.283203125,103279.81
Pg,2318582.25,7361788.5
Sh,9770811.0,41621930.0
