Animal,clipped_PA_surf,total_surf
Bf,36350.844,242240.88
Ch,5537944.5,27331344.0
Ct,608273.06,2454857.0
Dk,301.7992,566.58704
Gt,260431.86,647959.75
Ho,24077.479,73599.484
Pg,3137.6812,5825.0522
Sh,2269305.2,7991286.0
