Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,1017391.6875,2886799.5
Ct,43477.65234375,340230.72
Dk,841.8634643554688,2368.4963
Gt,74908.1875,325553.0
Ho,34.084739685058594,74.9387
Pg,24052.083984375,98471.46
Sh,24519.546875,125602.95
