Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,935932.625,3185328.5
Ct,12890.462890625,38818.633
Dk,1.5044124126434326,1.671487
Gt,34126.65625,109607.55
Ho,0.08266213536262512,0.15141077
Pg,67762.21875,217747.9
Sh,63550.25390625,215641.6
