Animal,clipped_PA_surf,total_surf
Bf,36.320156,115.64902
Ch,2214211.5,8554729.0
Ct,139037.0,504152.53
Dk,212188.95,1003687.5
Gt,252782.27,931509.75
Ho,7259.0547,30934.459
Pg,61475.965,171476.19
Sh,520881.12,1917048.2
