Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,10298530.0,43360096.0
Ct,2351131.5,9248169.0
Dk,56020.53125,208809.53
Gt,3597351.75,14290088.0
Ho,8908.9775390625,40103.76
Pg,587650.25,2389381.2
Sh,2388754.5,9545089.0
