Animal,clipped_PA_surf,total_surf
Bf,4054.8325,15159.387
Ch,703595.1,5237009.0
Ct,323669.06,2216935.8
Dk,268.1823,735.0945
Gt,297458.6,1915921.1
Ho,22423.781,79726.516
Pg,225.55148,1016.85956
Sh,497903.3,3370659.0
