Animal,clipped_PA_surf,total_surf
Bf,519343.44,2834549.0
Ch,28458002.0,175528880.0
Ct,373132.1,2516972.5
Dk,1289258.2,10048323.0
Gt,528496.06,3636384.5
Ho,43347.25,241201.81
Pg,1624518.5,11909646.0
Sh,3202.2607,29924.781
