Animal,clipped_PA_surf,total_surf
Bf,246.4286,662.6527
Ch,184433.22,607638.8
Ct,106253.88,307349.7
Dk,1447.323,6801.0205
Gt,14200.837,54151.227
Ho,5384.41,14714.653
Pg,6765.67,19273.393
Sh,6541.3545,19656.457
