Animal,clipped_PA_surf,total_surf
Bf,338819.5,1167101.2
Ch,5971998.0,34255572.0
Ct,428061.62,1828649.6
Dk,631743.1,3536909.8
Gt,111919.16,534629.0
Ho,10567.309,32405.229
Pg,759227.25,3260147.2
Sh,4660.44,19697.553
