Country Code (ISO3),Crop,Item Code (CPC),clipped_PA_surf,total_surf,yield,price
AFG,alfalfa,01912,122.84049987792967,174.08534,,
AFG,almond,01371,4186.2119140625,6001.171,1742.0,
AFG,aniseetc,01654,426.0671691894531,1172.7765,704.0,
AFG,apple,01341,6034.36767578125,9298.334,10556.0,
AFG,apricot,01343,3926.32177734375,5826.899,6378.7,
AFG,artichoke,01216,0.1783218830823898,0.23620692,,
AFG,asparagus,01211,0.1583477407693863,0.21006258,,
AFG,banana,01312,16.80793571472168,17.712723,12687.326315789474,600.6999999999999
AFG,barley,0115,25203.392578125,96544.5,1528.4,862.4
AFG,bean,01701,152.90892028808594,325.16797,1562.73,1180.675
AFG,beetfor,01801,3.5773093700408936,4.4703245,16839.7,965.1
AFG,berrynes,01355.90,435.6741943359375,828.3183,4099.7,
AFG,broadbean,01702,0.3908833563327789,3.6360507,2022.3166666666664,1088.1
AFG,buckwheat,01192,1.1507219076156616,1.4306772,,
AFG,cabbagefor,01212,0.0,0.0,17572.441666666666,277.85
AFG,cabbage,01212,50.30462265014648,83.74726,17572.441666666666,277.85
AFG,carrotfor,01251,0.0,0.0,13045.65,722.1999999999999
AFG,carrot,01251,89.44944763183594,122.267815,13045.65,722.1999999999999
AFG,castor,01447,0.3450023233890533,0.50409776,,
AFG,cauliflower,01213,4.429989814758301,7.919676,,
AFG,cerealnes,01199.01,0.3966478109359741,3.7664943,,
AFG,cherry,01344.02,7.193829536437988,14.866257,,
AFG,chickpea,01703,18.75971984863281,44.082577,,
AFG,chilleetc,01231,1.2724618911743164,2.0471659,6726.175,1242.1
AFG,citrusnes,01329,18.003206253051758,42.17724,9147.5,
AFG,cotton,01921.01,18664.515625,70721.81,1320.6,408.8
AFG,cucumberetc,01232,77.36219787597656,113.18953,14003.34,778.5
AFG,date,01314,48.88690185546875,69.43313,6005.742857142858,1103.2
AFG,eggplant,01233,6.057051658630371,9.852764,13908.78888888889,551.7
AFG,fig,01315,208.94024658203125,366.3661,5929.9,
AFG,fornes,01919.96,485.1381530761719,617.05707,,
AFG,fruitnes,01319,2319.43310546875,3265.7988,,
AFG,garlic,01252,5.869680404663086,11.621388,9704.7,545.1
AFG,grapefruitetc,01321,0.7788588404655457,1.0840821,,
AFG,grape,01330,18201.064453125,28846.172,9825.0,1715.4
AFG,grassnes,01919.91,320.2299499511719,398.69583,,
AFG,greenbean,01241.90,26.49699211120605,34.060677,6485.990909090909,1372.85
AFG,greenbroadbean,01243,0.1661502569913864,0.30553976,,
AFG,greenpea,01242,11.205323219299316,20.96961,4026.9666666666662,827.2
AFG,groundnut,0142,69.86471557617188,120.65146,1034.35,765.4375
AFG,hazelnut,01374,11.89827823638916,16.834112,,
AFG,jutelikefiber,01922.02,0.9952695965766908,1.6728994,,
AFG,jute,01922.01,0.1699281334877014,1.604837,,
AFG,kiwi,01352,1.4557913541793823,2.1277158,,
AFG,legumenes,01290.90,0.0,0.0,8995.0,205.2
AFG,lemonlime,01322,16.840517044067383,24.849228,7351.771428571429,1410.2
AFG,lentil,01704,72.0962142944336,91.38467,,
AFG,lettuce,01214,2.2714591026306152,3.3364172,14676.0,354.95
AFG,linseed,01441,5005.6474609375,8397.591,904.3,
AFG,maizefor,0112,237.0687255859375,488.28308,2237.4,488.3
AFG,maize,0112,34666.22265625,143388.0,2237.4,488.3
AFG,mango,01316,9.425070762634276,14.784206,9477.3,849.6833333333334
AFG,melonetc,01229,8527.5595703125,14374.831,10754.8,865.7
AFG,millet,0118,1627.4915771484375,3112.7178,1577.1,516.9125
AFG,mixedgrass,01919.93,279.2420654296875,959.82526,,
AFG,nutnes,01379.90,380.80908203125,552.1099,838.7,
AFG,oats,0117,1.3455047607421875,1.5589007,,
AFG,oilseedfor,01449.90,0.0,0.0,1045.23,267.7
AFG,oilseednes,01449.90,0.0631140619516372,0.33563802,1045.23,267.7
AFG,okra,01239.01,9.39922046661377,17.45304,6426.614285714286,1075.9499999999998
AFG,olive,01450,623.3221435546875,2190.9854,3503.0,
AFG,onion,01253.02,4783.712890625,7601.439,17755.2,997.525
AFG,orange,01323,234.6445159912109,380.91556,5814.4,1111.3
AFG,papaya,01317,0.5300562381744385,0.90679085,15320.35,934.6
AFG,peachetc,01345,1704.9971923828125,2480.3652,10085.4,
AFG,pear,01342.01,206.40426635742188,459.91068,8000.0,
AFG,pea,01705,807.5836791992188,2942.671,1331.925,3178.1
AFG,pepper,01651,7.076417446136475,9.011294,,
AFG,pimento,01652,28.21383476257324,52.368107,2326.735714285714,3890.7
AFG,pistachio,01375,22.171823501586918,317.62036,1297.2,
AFG,plum,01346,872.1843872070312,1292.3502,8653.9,
AFG,popcorn,0112,0.0,0.0,2237.4,488.3
AFG,potato,01510,8983.62890625,51687.855,15875.0,758.8285714285714
AFG,pulsenes,01709.90,14076.7861328125,57149.54,585.1,237.3
AFG,pumpkinetc,01235,18.67975234985352,30.543783,13497.536363636364,406.65
AFG,quince,01342.02,2.073132276535034,4.2317743,,
AFG,rapeseed,01443,440.7106323242188,537.83105,,
AFG,rice,0113,34199.00390625,151391.34,4625.0,777.86
AFG,rootnes,01599.10,9.087753295898438,16.484615,,
AFG,ryefor,0116,0.0,0.0,,
AFG,rye,0116,1.9170539379119875,3.3570914,,
AFG,safflower,01446,25.91486358642578,43.109974,,
AFG,sesame,01444,13140.087890625,21947.246,858.1,1016.525
AFG,sorghumfor,0114,0.0,0.0,952.7346153846154,537.4100000000001
AFG,sorghum,0114,7.399906635284424,15.0637865,952.7346153846154,537.4100000000001
AFG,sourcherry,01344.01,4.921931266784668,8.916769,,
AFG,soybean,0141,33.46485900878906,37.140472,1589.7,723.55
AFG,spicenes,01699,650.7232666015625,1035.6982,1.4,
AFG,spinach,01215,3.288580179214477,5.659625,,
AFG,stonefruitnes,01349.20,179.71835327148438,458.76437,7048.9,
AFG,strawberry,01354,0.9715648293495178,1.6314101,,
AFG,sugarbeet,01801,212.56536865234372,649.2134,16839.7,965.1
AFG,sugarcane,01802,690.3995361328125,1681.9014,34248.7,352.2333333333333
AFG,sunflower,01445,344.6537780761719,506.71582,1120.8,
AFG,sweetpotato,01530,3.192212581634521,3.4691129,10542.459090909091,308.7857142857143
AFG,tangetc,01324,27.060482025146484,46.311134,,
AFG,tea,01620,2.2906599044799805,2.9489262,,
AFG,tobacco,01970,0.3582900464534759,0.96663916,1323.095238095238,495.4
AFG,tomato,01234,103.54669189453124,203.6352,14157.226315789472,847.8833333333333
AFG,tropicalnes,01319,26.352495193481445,48.22566,,
AFG,turnipfor,01251,0.0,0.0,13045.65,722.1999999999999
AFG,vegetablenes,01290.90,84.2276611328125,156.2694,8995.0,205.2
AFG,vegfor,01290.90,33159.30078125,156152.44,8995.0,205.2
AFG,walnut,01376,349.2442321777344,745.4596,2356.3,
AFG,watermelon,01221,12258.2236328125,22069.822,14667.2,722.6500000000001
AFG,wheat,0111,599003.125,2661830.2,2045.3,854.3
AFG,yam,01540,13.295421600341797,14.840271,8955.561538461538,814.05
ALB,alfalfa,01912,658.79296875,1436.7944,,
ALB,almond,01371,51.18326950073242,93.265366,1912.9333333333332,1890.4
ALB,aniseetc,01654,1.3165004253387451,1.9808774,2647.6833333333334,2607.633333333333
ALB,apple,01341,1577.736328125,4421.737,24137.2,557.5
ALB,apricot,01343,184.14505004882807,449.2071,15109.9,893.8
