Country Code (ISO3),item,macro_impact,type,physical_volume,physical_unit,Country Name,gdp2022,relative impact
DZA,grapefruitetc,329345.23945826053,vegetal,680.6341230434417,tonnes,Algeria,225560256621.757,1.4601208758621917e-06
DZA,grape,113368067.482777,vegetal,130854.60445859373,tonnes,Algeria,225560256621.757,0.0005026065725438698
DZA,greenbean,30070141.89348686,vegetal,21267.946494873046,tonnes,Algeria,225560256621.757,0.00013331312148625376
DZA,greenbroadbean,23134869.953741405,vegetal,43795.305165624995,tonnes,Algeria,225560256621.757,0.00010256625125469853
DZA,greenonion,405343.1877379492,vegetal,376.55551835937496,tonnes,Algeria,225560256621.757,1.7970505700287042e-06
DZA,greenpea,43116731.79163484,vegetal,51682.194092578124,tonnes,Algeria,225560256621.757,0.0001911539401373243
DZA,groundnut,991806.0567867426,vegetal,1140.5750643463134,tonnes,Algeria,225560256621.757,4.397078065263539e-06
DZA,legumenes,0.0,vegetal,0.0,tonnes,Algeria,225560256621.757,0.0
DZA,lemonlime,19669969.295972284,vegetal,21162.45116433716,tonnes,Algeria,225560256621.757,8.720494288564738e-05
DZA,lentil,1862937.55791557,vegetal,1543.380603881836,tonnes,Algeria,225560256621.757,8.259156935787399e-06
DZA,lettuce,106551.37367829985,vegetal,95.31244756910907,tonnes,Algeria,225560256621.757,4.7238540722613347e-07
DZA,linseed,3169.316293845023,vegetal,5.202423331984607,tonnes,Algeria,225560256621.757,1.4050863132150377e-08
DZA,lupin,,vegetal,,tonnes,Algeria,225560256621.757,
DZA,maizefor,1743001.1163665773,vegetal,4710.003753662109,tonnes,Algeria,225560256621.757,7.72743009992857e-06
DZA,maize,407681.07706604,vegetal,1101.6512756347654,tonnes,Algeria,225560256621.757,1.8074153805813506e-06
