Animal,clipped_PA_surf,total_surf
Bf,11.875665,15.26279
Ch,143670.97,805819.94
Ct,856657.56,3777931.5
Dk,150.80914,434.76614
Gt,3720955.0,23586190.0
Ho,573768.6,3294711.8
Pg,11709.067,33490.895
Sh,4022957.5,24933594.0
