Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,4394250.5,20899532.0
Ct,970648.0625,9925689.0
Dk,37562.49609375,179003.72
Gt,11530.783203125,73882.67
Ho,6899.439453125,40231.16
Pg,48721.453125,266213.28
Sh,3104405.5,28988708.0
