Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,0.0,3428000.0
Ct,0.0,8945.0
Dk,0.0,0.0
Gt,0.0,19151.0
Ho,0.0,0.0
Pg,0.0,0.0
Sh,0.0,47615.0
