Animal,clipped_PA_surf,total_surf
Bf,18.383625,28.178936
Ch,786209.75,1613672.5
Ct,47624.203,94684.61
Dk,6821.047,11744.868
Gt,103.80404,173.9227
Ho,3104.2058,5698.816
Pg,12014.586,21576.04
Sh,8148.5137,13760.482
