Animal,clipped_PA_surf,total_surf
Bf,181520.84,685957.2
Ch,1659875.0,13040296.0
Ct,496547.16,2878831.0
Dk,847632.7,8207299.0
Gt,37397.453,159283.69
Ho,3544.6284,29971.879
Pg,451042.25,2183751.0
Sh,6195.545,36366.984
