Animal,clipped_PA_surf,total_surf
Bf,83.20482,249.8374
Ch,5753600.0,17283998.0
Ct,4225905.0,14212628.0
Dk,407393.97,1308586.8
Gt,39740.734,145896.06
Ho,93897.945,275472.12
Pg,377653.2,1263130.1
Sh,144210.1,497911.38
