Animal,clipped_PA_surf,total_surf
Bf,0.0,0.008251815
Ch,6031187.0,14345038.0
Ct,277697.03,829316.4
Dk,38812.95,114634.99
Gt,14678.3,64679.934
Ho,11775.31,36257.91
Pg,291415.25,829535.56
Sh,647241.3,2263984.0
