Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,50173784.0,162880620.0
Ct,978380.75,3311176.0
Dk,3369244.5,9379395.0
Gt,90644.0546875,281219.75
Ho,8028.47412109375,16432.4
Pg,3008124.5,10106632.0
Sh,975.3538818359375,3225.124
