Animal,clipped_PA_surf,total_surf
Bf,0.16467252,2.8148139
Ch,2216594.8,21554312.0
Ct,352164.94,1407250.1
Dk,70579.89,591490.25
Gt,10092.57,26884.617
Ho,10891.733,33730.164
Pg,204267.78,1555439.0
Sh,93668.34,232381.56
