Animal,clipped_PA_surf,total_surf
Bf,0.029227307,0.029227307
Ch,576584100.0,1997304800.0
Ct,18889626.0,89102680.0
Dk,1183573.6,7561237.5
Gt,642391.5,2645228.2
Ho,2682092.2,10252884.0
Pg,4443467.0,68909440.0
Sh,1211688.1,5271899.5
