Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,18351514.0,51196536.0
Ct,1775966.625,6024239.0
Dk,400.12542724609375,1436.4863
Gt,1424747.75,5006731.0
Ho,7488.0791015625,17914.424
Pg,681240.25,1843075.4
Sh,1118983.0,3994665.5
