Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,181200880.0,534243900.0
Ct,11175501.0,33483982.0
Dk,3522315.25,8336810.5
Gt,3817886.75,8722813.0
Ho,2488177.0,6361590.5
Pg,5966928.5,16353936.0
Sh,3082670.5,8708599.0
