Animal,clipped_PA_surf,total_surf
Bf,247.94008,808.8533
Ch,1380519.9,4050001.8
Ct,277175.94,680309.56
Dk,10294.867,24707.127
Gt,14582.184,33074.94
Ho,4269.66,11348.959
Pg,48084.99,141098.45
Sh,308347.12,699381.56
