Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,6134574.0,89190504.0
Ct,53029.80078125,683174.1
Dk,20.2136173248291,48.23877
Gt,184461.140625,1206482.6
Ho,6348.623046875,56624.93
Pg,644.46630859375,5494.2935
Sh,478899.5625,6504065.0
