Animal,clipped_PA_surf,total_surf
Bf,0.0,89.27952
Ch,3381200.5,10790883.0
Ct,640803.7,1555403.9
Dk,894.5252,3465.2454
Gt,37442.758,74870.2
Ho,20485.154,55736.82
Pg,473010.94,1500707.6
Sh,155809.78,349309.5
