Animal,clipped_PA_surf,total_surf
Bf,925543.8,1364557.4
Ch,226694430.0,1325112700.0
Ct,36790524.0,215161120.0
Dk,773508.7,3654739.0
Gt,1772770.6,9618495.0
Ho,1193769.1,5547363.0
Pg,5703253.0,39776092.0
Sh,2765646.5,18397188.0
