Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,425166.3125,2339625.5
Ct,216553.390625,802400.1
Dk,127.74842834472656,584.1787
Gt,438133.875,2387214.2
Ho,0.0,0.0
Pg,115064.75,542282.0
Sh,109001.5625,402490.88
