Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,5651049.0,20268974.0
Ct,448598.5625,998311.6
Dk,945195.6875,2256054.2
Gt,1410027.25,4039880.8
Ho,17.39150619506836,32.199963
Pg,366369.625,985936.4
Sh,406602.46875,905485.0
