Animal,clipped_PA_surf,total_surf
Bf,995.12726,3617.235
Ch,46442884.0,156463300.0
Ct,4499714.5,9856795.0
Dk,496713.38,2238233.0
Gt,40028.574,99882.375
Ho,131017.26,401455.16
Pg,1283675.4,4730237.5
Sh,15986186.0,33153116.0
