Animal,clipped_PA_surf,total_surf
Bf,0.0,0.008251815
Ch,4040975.5,14345038.0
Ct,173241.14,829316.4
Dk,25288.176,114634.99
Gt,10412.054,64679.934
Ho,7565.474,36257.91
Pg,193301.89,829535.56
Sh,444022.97,2263984.0
