Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,92415.59375,513690.53
Ct,109667.515625,506251.16
Dk,28.44660186767578,130.88509
Gt,242348.171875,810354.25
Ho,19891.64453125,59541.312
Pg,21112.3046875,90556.69
Sh,379542.25,1358259.5
