Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,9795340.0,31904754.0
Ct,1522518.375,4031765.2
Dk,0.0,0.0
Gt,461805.28125,1043833.56
Ho,375209.0,812956.1
Pg,793131.75,1701799.0
Sh,700852.5625,1684257.9
