Animal,clipped_PA_surf,total_surf
Bf,0.07266,0.25414166
Ch,2389863.0,37024896.0
Ct,13256.321,195735.45
Dk,73338.234,1310552.4
Gt,8443.397,113266.95
Ho,3472.4019,43238.508
Pg,25710.242,477788.16
Sh,40760.727,582925.5
