Animal,clipped_PA_surf,total_surf
Bf,1923015.0,5204058.0
Ch,20842628.0,50282984.0
Ct,2805684.5,7272359.5
Dk,179632.75,390698.28
Gt,3705381.5,10280148.0
Ho,7369.5396,17677.242
Pg,465713.94,1206531.9
Sh,328990.88,782896.2
